matchedPattern,count
NC_000006.12,3
NC_000015.10,3
NC_018431.1,3
NC_002506.1,3
NC_006474.3,3
NC_010611.1,3
NW_003870421.1,3
NC_002945.3,3
NC_020361.1,3
NC_012920.1,3
NW_002196663.1,3
NC_009085.1,3
NC_000076.6,3
NC_000016.9,3
NC_000017.10,3
NC_000075.6,3
NC_000083.6,3
NC_023923.1,3
NC_003197.1,3
NC_001320.1,3
NC_000021.9,3
NC_000077.6,3
NC_002516.2,3
NC_001814.1,3
NT_165773.2,3
NC_000011.9,4
NC_000964.3,4
NC_000911.1,4
NC_000072.6,4
NC_000915.1,4
NC_000074.6,4
NC_000024.10,4
NC_000003.1,4
NC_000013.11,4
NC_010468.1,4
NC_000008.11,4
NC_000005.10,4
NG_007067.2,4
NC_000913.2,5
NC_000002.12,5
NC_023662.1,5
NC_000017.11,5
NC_000002.11,5
NC_000007.14,6
NC_000962.2,6
NC_000001.10,6
NC_000011.10,6
NC_000012.12,7
NC_004605.1,7
NC_000014.9,7
NC_000001.11,9
NC_004603.1,10
NT_022184.16,15
NC_010450.3,17
NC_000019.10,18
