matchedPattern,count
NP_035013.1,1
XP_518970.1,1
NP_001075294.1,1
NP_001181403.1,1
NP_414656.1,1
NP_506626.1,1
NP_060701.1,1
NP_188802.1,1
XP_004290003.1,1
NP_067716.1,1
XP_002915330.1,1
XP_002925450.1,1
NP_721937.1,1
XP_001105001.2,1
XP_00518229.1,1
NP_594777.1,1
NP_568498.1,1
NP_001102284.1,1
XP_002915028.1,1
NP_065733.2,1
XP_003805830.1,1
NP_082553.2,1
NP_001006962.1,1
NP_005800.3,1
ZP_02926217.13,1
NP_178722.1,1
NP_001079901.1,1
NP_058941.1,1
XP_004274689.1,1
NP_001009315.2,1
XP_002936778.1,1
NP_879636.1,1
NP_001008815.1,1
NP_001154869.1,1
NP_001028165.1,1
XP_004375586.1,1
NP_001101528.1,1
XP_962163.2,1
NP_716995.1,1
NP_001238424.1,1
NP_001968.3,1
ZP_07949106.1,1
XP_004288594.1,1
NP_060348.1,1
NP_001090816.1,1
XP_001000509.1,1
XP_004293579.1,1
XP_424734.3,1
XP_001916241.2,1
NP_650542.1,1
NP_182026.1,1
NP_002267.2,1
NP_058697.1,1
XP_422265.2,1
NP_984088.1,1
ZP_03726249.1,1
NP_149109.1,1
XP_827850.1,1
NP_194967.1,1
NP_033507.2,1
NP_610694.1,1
XP_001496993.1,1
NP_071713.1,1
NP_862900.1,1
NP_001029042.1,1
NP_000537.3,1
NP_001013069.1,1
ZP_05056722.1,1
XP_002580099.1,1
NP_995827.2,1
NP_200221.1,1
XP_001189673.1,1
NP_194339.1,1
NP_001006759.1,1
NP_001265016.1,1
XP_002928795.1,1
NP_001074962.1,1
XP_003724918.1,1
NP_062311.1,1
NP_001018155.1,1
NP_508902.3,1
NP_001009725.1,1
NP_031777.1,1
XP_002927604.1,1
XP_003564217.1,1
NP_037069.1,1
NP_001007519.1,1
NP_999138.1,1
NP_001070253.1,1
NP_001339.1,1
NP_620688.2,1
XP_002926684.1,1
NP_443137.2,1
NP_215831.1,1
NP_220950.1,1
XP_003261338.1,1
NP_776378.2,1
NP_729018.1,1
NP_001061036.1,1
NP_002254.2,1
ZP_03630175.1,1
XP_005234444.1,1
XP_001914918.2,1
XP_002433979.1,1
NP_031553.1,1
XP_008178834.1,1
XP_585287.3,1
NP_001094896.1,1
ZP_08008054.1,1
XP_623211.2,1
XP_001916548.2,1
NP_001128145.1,1
XP_003756539.1,1
XP_001948628.2,1
NP_001133982.1,1
XP_002928490.1,1
NP_005553.2,1
NP_002283.3,1
XP_392284.2,1
XP_001865960.1,1
NP_062644.1,1
NP_127238.1,1
NP_729803.1,1
ZP_07028021.1,1
ZP_00370550.1,1
NP_001028780.1,1
XP_002920933.1,1
NP_791202.1,1
NP_001105132.1,1
XP_002923532.1,1
XP_003800884.1,1
XP_001233623.3,1
NP_001117140.1,1
XP_008004850.1,1
XP_003359405.1,1
XP_006124968.1,1
NP_001253966.1,1
ZP_09572611.1,1
ZP_08532570.1,1
XP_004288206.1,1
XP_003714759.1,1
XP_426440.2,1
NP_001107211.1,1
XP_003738360.1,1
NP_001015951.1,1
NP_004526.1,1
NP_775670.1,1
NP_004809.2,1
ZP_05056601.1,1
ZP_03724090.1,1
NP_001187005.1,1
NP_620116.1,1
XP_002922521.1,1
NP_001188326.1,1
XP_002610402.1,1
NP_001243728.1,1
NP_208182.1,1
NP_001091918.1,1
NP_788082.1,1
NP_071532.2,1
NP_006346.1,1
NP_005619.1,1
NP_695712.1,1
NP_005179.2,1
XP_003243863.1,1
XP_002923565.1,1
XP_002928677.1,1
NP_000518.1,1
NP_000221.1,1
NP_004777.1,1
NP_001253965.1,1
XP_003962498.1,1
NP_001140200.1,1
NP_008877.1,1
NP_207856.1,1
NP_954525.1,1
XP_002923107.1,1
NP_001193182.1,1
XP_001372655.2,1
NP_001107793.1,1
NP_002706.1,1
NP_995598.1,1
XP_002918069.1,1
NP_000939.1,1
NP_008959.3,1
NP_179251.1,1
NP_850248.2,1
XP_002515536.1,1
XP_002917800.1,1
XP_005078195.1,1
XP_008195246.1,1
XP_001917554.1,1
XP_002914962.1,1
NP_776334.1,1
NP_568848.1,1
NP_013214.1,1
NP_104928.1,1
NP_957325.1,1
NP_003841.1,1
XP_008178833.1,1
XP_008004855.1,1
NP_001734.1,1
NP_112193.1,1
XP_010467591.1,1
ZP_01088553.1,1
NP_176084.1,1
ZP_05986830.1,1
NP_215453.1,1
XP_002408224.1,1
XP_001352170.1,1
NP_001018138.1,1
ZP_00828037.1,1
XP_425632.2,1
NP_001127495.1,1
NP_001229384.1,1
NP_208199.1,1
XP_001104069.2,1
NP_742168.1,1
NP_565261.1,1
NP_990595.1,1
XP_001915599.1,1
XP_007457029.1,1
XP_001682421.1,1
XP_002430841.1,1
NP_001035196.1,1
NP_001963.1,1
XP_006615865.1,1
XP_005222027.1,1
XP_002408935.1,1
XP_001921367.1,1
XP_967038.1,1
NP_015346.1,1
XP_004303137.1,1
NP_200922.2,1
XP_002926036.1,1
XP_005877021.1,1
XP_006132641.1,1
NP_001119779.1,1
XP_004008087.1,1
NP_001166330.1,1
NP_648551.3,1
NP_595340.1,1
NP_370563.1,1
XP_003852564.1,1
NP_445862.1,1
NP_207781.1,1
XP_002923275.1,1
XP_002922830.1,1
NP_001234772.1,1
NP_000046.1,1
XP_003716178.1,1
NP_001011603.1,1
NP_006594.3,1
NP_780682.3,1
NP_000473.2,1
ZP_08007037.1,1
XP_002963931.1,1
NP_001121675.1,1
NP_294847.1,1
NP_001187174.1,1
NP_001136016.1,1
NP_173248.1,1
NP_001055341.2,1
NP_084120.1,1
XP_006562642.1,1
XP_003349162.1,1
NP_067076.2,1
NP_695890.1,1
XP_002462303.1,1
NP_999435.1,1
NP_524221.1,1
NP_148418.2,1
ZP_05041611.1,1
NP_001057395.1,1
XP_004058877.1,1
NP_446339.1,1
NP_003569.1,1
XP_785333.1,1
NP_208221.1,1
XP_002913172.1,1
XP_002913316.1,1
NP_055847.1,1
XP_005027974.1,1
XP_004323024.1,1
NP_001005878.1,1
NP_571402.1,1
XP_007434018.1,1
NP_507199.1,1
XP_003731108.1,1
XP_002752099.1,1
XP_005511566.1,1
NP_588130.1,1
NP_115820.2,1
NP_001082786.1,1
XP_001366398.1,1
NP_001003168.1,1
XP_509801.2,1
NP_999445.1,1
XP_002592428.1,1
ZP_03629305.1,1
NP_003874.2,1
NP_001074396.1,1
NP_648818.3,1
XP_002927046.1,1
XP_002924645.1,1
ZP_03146939.1,1
ZP_9916061.1,1
XP_012161257.1,1
NP_597677.2,1
XP_001363283.1,1
NP_001038167.1,1
NP_003611.1,1
XP_001915023.1,1
XP_002919616.1,1
XP_002919235.1,1
XP_002761326.1,1
NP_193538.1,1
XP_003745380.1,1
XP_001464756.1,1
NP_014700.1,1
NP_200076.1,1
XP_007906624.1,1
XP_001703610.1,1
NP_207755.1,1
NP_001017570.1,1
ZP_01093045.1,1
NP_036899.1,1
NP_253609.1,1
XP_002318725.1,1
NP_776271.1,1
NP_001009337.1,1
NP_065969.3,1
NP_571373.1,1
NP_002997.1,1
NP_388505.1,1
NP_990863.1,1
ZP_09662317.1,1
ZP_09602178.1,1
NP_001093944.1,1
XP_002922185.1,1
XP_002917162.1,1
NP_001041578.1,1
NP_001108108.1,1
ZP_16446903.1,1
NP_418157.1,1
ZP_04664439.1,1
XP_002815621.1,1
XP_002940910.1,1
XP_001490052.2,1
XP_006917969.1,1
XP_008005740.1,1
NP_001009227.1,1
ZP_02903524.1,1
NP_001176613.1,1
ZP_09594113.1,1
NP_001003011.1,1
NP_001672.1,1
NP_940803.2,1
NP_150232.2,1
ZP_09600582.1,1
NP_001159684.1,1
NP_000126.2,1
NP_596756.1,1
NP_505751.1,1
XP_393426.1,1
XP_006721349.1,1
XP_002916432.1,1
NP_002284.3,1
NP_001095644.1,1
XP_808902.1,1
NP_001008688.1,1
NP_172514.1,1
NP_056041.1,1
NP_001105574.1,1
XP_001846219.1,1
XP_002915132.1,1
NP_714958.1,1
NP_001179313.1,1
NP_786991.1,1
XP_005438665.1,1
XP_001897525.1,1
XP_001499854.1,1
XP_002917201.1,1
NP_001072092.1,1
NP_942155.1,1
NP_006494.1,1
XP_002917450.1,1
NP_005790.2,1
NP_416714.1,1
NP_071801.1,1
XP_001464832.1,1
XP_002923794.1,1
NP_990797.2,1
XP_343508.4,1
NP_031602.3,1
XP_972654.1,1
NP_001139807.1,1
XP_001504484.1,1
XP_003522623.1,1
NP_001076000.1,1
XP_002512502.1,1
NP_037541.1,1
NP_492517.2,1
NP_001043620.1,1
ZP_01854098.1,1
XP_001498580.3,1
NP_937839.1,1
NP_216327.1,1
NP_001093699.1,1
NP_005550.2,1
NP_001017367.1,1
XP_396834.1,1
NP_005134.1,1
NP_036376.2,1
XP_001500627.1,1
XP_001494629.3,1
XP_003201146.2,1
NP_001009112.1,1
NP_116106.2,1
NP_001081856.1,1
ZP_03146936.1,1
XP_001503038.3,1
XP_001490861.2,1
XP_001916600.1,1
NP_776270.1,1
NP_4158971.1,1
ZP_09602179.1,1
XP_004290445.1,1
NP_005559.2,1
XP_001864723.1,1
XP_002920180.1,1
NP_001025518.1,1
NP_001075329.1,1
XP_715902.1,1
XP_971944.1,1
NP_002288.1,1
XP_005272752.1,1
NP_796188.2,1
XP_002930845.1,1
NP_001108344.1,1
NP_004612.2,1
NP_082753.1,1
NP_776348.1,1
XP_002428138.1,1
NP_071741.2,1
NP_001003040.1,1
NP_776383.1,1
XP_003372228.1,1
NP_630785.1,1
XP_316219.4,1
NP_538921.1,1
XP_001688487.1,1
NP_078966.2,1
NP_775470.1,1
NP_001013597.1,1
