matchedPattern,count
EC 4.4.1.5,31
2.4.2.8,31
4.1.3.7,31
5.4.6.697,31
3.50.50.60,31
4.17.4.677,31
1.1.2.3,31
EC 3.1.1.73,31
2.8.4.494,31
EC 2.3.1.1,31
2.3.1.97,31
EC 2.7.1.90,31
6.8.6.597,31
3.2.4.2,31
EC 1.16.3.1,31
EC 4.2.2.4,31
2.5.1.55,31
EC 2.3.1.20,31
3.18.4.103,31
3.2.4.1,30
2.7.4.6,30
3.18.50.206,30
4.1.2.5,30
6.2.1.4,30
2.2.4.5,30
EC 5.3.3.2,30
4.52.6.112,30
6.3.4.5,30
4.1.1.32,30
3.2.1.58,30
EC 5.3.4.1,30
1.5.1.5,30
3.1.6.1,30
2.7.1.-,30
3.2.4.3,30
4.21.1.140,30
4.71.2.230,30
1.7.2.1,30
EC 3.2.1.132,30
2.7.2.4,30
3.1.3.16,30
3.21.34.147,30
EC 4.1.1.49,30
3.4.1.2,30
2.2.2.182,30
4.45.3.513,30
EC 1.7.3.3,30
3.33.3.615,30
1.4.1.1,30
1.13.11.-,30
5.17.3.439,30
2.1.1.14,29
EC 1.4.1.14,29
EC 2.7.1.36,29
4.4.1.5,29
4.70.1.115,29
3.3.1.3,29
3.4.3.2,29
EC 3.2.1.2,29
3.15.2.315,29
EC 3.1.1.-,29
2.6.1.13,29
4.3.1.5,29
3.2.1.17,29
5.4.4.2,29
EC 1.2.7.1,29
EC 3.2.1.24,29
EC 3.5.4.16,29
EC 3.1.3.8,29
3.25.4.462,29
1.1.3.4,29
3.1.1.5,29
EC 2.2.1.2,29
1.3.7.1,29
EC 3.2.1.28,29
EC 2.7.9.1,29
5.1.2.3,29
2.7.1.19,29
EC 6.3.5.5,29
3.3.2.4,29
EC 3.4.21.1,29
1.5.1.6,29
5.1.3.3,29
EC 3.5.1.1,29
1.14.13.39,29
4.32.2.311,29
3.3.3.3,29
EC 3.1.3.9,29
4.2.2.4,28
2.7.7.6,28
4.82.6.878,28
EC 3.2.1.74,28
EC 4.1.3.1,28
3.31.3.443,28
EC 2.5.1.1,28
1.17.4.1,28
2.5.2.2,28
1.3.1.21,28
3.1.1.31,28
1.3.6.1,28
EC 2.5.1.47,28
3.29.2.326,28
1.3.1.2,28
3.40.50.720,28
2.1.1.5,28
1.6.99.3,28
1.1.-.-,28
3.16.4.717,28
EC 3.4.23.1,28
EC 3.1.1.2,28
EC 5.3.1.8,28
4.1.2.3,28
1.2.3.1,28
3.1.3.12,28
4.76.5.805,28
EC 5.4.99.2,28
EC 1.4.7.1,28
4.93.5.880,28
5.3.2.2,28
EC 4.1.1.19,28
2.1.1.45,27
2.7.4.882,27
EC 3.6.1.1,27
1.1.3.86,27
1.4.1.13,27
3.4.24.15,27
4.86.1.130,27
2.2.2.4,27
EC 4.2.2.2,27
5.4.1.1,27
1.4.1.4,27
3.2.1.28,27
EC 2.5.1.16,27
1.2.3.3,27
3.2.1.18,27
EC 1.11.1.16,27
4.2.5.1,27
3.40.50.300,27
4.1.2.4,27
3.22.6.142,27
2.4.1.14,27
EC 1.1.99.18,27
EC 1.11.1.15,27
3.2.1.551,27
3.1.1.73,27
4.4.1.8,27
2.3.1.48,27
6.3.5.5,27
4.92.2.325,27
4.2.3.5,27
EC 3.4.21.26,27
EC 3.4.24.3,27
EC 2.5.1.19,27
4.58.6.101,27
3.4.24.-,27
3.2.1.78,27
5.1.49.238,27
3.27.2.387,27
EC 2.4.1.25,27
4.4.4.4,27
4.77.6.112,27
4.57.2.212,27
EC 4.1.1.33,26
3.5.4.4,26
3.14.4.303,26
EC 2.3.1.15,26
EC 2.7.4.6,26
4.78.2.350,26
2.5.1.32,26
EC 3.1.3.26,26
3.31.6.123,26
2.4.1.46,26
EC 1.4.3.6,26
4.74.3.774,26
2.7.1.100,26
EC 5.5.1.6,26
3.19.4.319,26
2.4.2.4,26
2.5.1.16,26
2.3.3.8,26
4.3.1.17,26
4.79.4.644,26
EC 5.5.1.4,26
2.1.1.13,26
2.4.1.15,26
3.91.3.415,26
6.3.4.14,26
3.5.2.3,26
4.1.1.28,26
EC 1.4.3.3,26
4.52.1.81,26
EC 1.17.4.1,26
EC 2.6.1.19,26
EC 1.5.1.2,26
EC 1.1.1.22,26
3.21.1.3,26
3.20.4.731,26
3.30.2.343,26
3.2.1.25,26
3.2.2.5,25
EC 2.7.7.4,25
3.2.2.97,25
2.1.1.70,25
4.59.6.121,25
EC 1.14.11.9,25
2.5.1.47,25
EC 2.3.1.12,25
EC 1.1.1.28,25
