matchedPattern,count
3.2.1.45,27
3.1.1.73,27
3.1.2.4,27
EC 3.4.23.1,27
EC 3.4.21.26,27
EC 2.5.1.19,27
3.4.24.-,27
3.2.1.78,27
EC 2.4.1.25,27
3.1.3.12,27
EC 1.4.7.1,27
EC 4.1.1.19,27
EC 5.5.1.6,26
1.1.1.3,26
EC 4.1.1.33,26
2.1.1.14,26
EC 2.3.1.15,26
4.3.2.2,26
EC 3.6.1.1,26
2.5.1.32,26
1.4.1.13,26
EC 3.1.3.26,26
2.5.1.54,26
EC 2.5.1.16,26
EC 5.5.1.4,26
3.4.2.2,26
3.40.50.720,26
4.1.1.28,26
EC 1.4.3.3,26
6.3.5.5,26
EC 1.16.3.1,26
2.3.4.2,26
EC 2.6.1.19,26
EC 5.1.3.1,25
4.4.1.5,25
EC 1.1.1.86,25
2.4.2.3,25
EC 2.7.7.4,25
6.2.1.4,25
EC 1.14.11.9,25
2.5.1.47,25
EC 2.3.1.12,25
EC 1.4.3.6,25
3.5.1.-,25
1.4.3.67,25
3.1.1.31,25
EC 2.3.3.8,25
1.5.1.5,25
2.1.3.1,25
EC 1.11.1.15,25
4.1.2.2,25
4.2.3.5,25
EC 1.5.1.2,25
EC 1.1.1.22,25
2.5.1.16,24
2.4.1.2,24
EC 2.4.1.10,24
EC 2.6.1.44,24
2.3.1.133,24
1.1.1.205,24
5.4.99.5,24
3.3.2.2,24
EC 3.3.1.1,24
3.5.4.4,24
EC 3.2.1.6,24
4.1.1.32,24
EC 3.2.1.139,24
EC 1.1.1.28,24
EC 3.1.1.34,24
1.4.1.4,24
2.2.1.3,24
6.3.4.14,24
1.7.2.1,24
EC 2.2.1.7,24
EC 1.1.1.195,24
EC 6.3.2.2,24
EC 1.13.11.1,24
4.1.3.1,24
EC 1.17.4.1,24
EC 2.7.7.7,24
1.5.1.6,24
EC 3.2.1.76,24
EC 3.4.24.-,24
2.2.3.1,24
5.1.1.1,24
3.2.1.25,24
EC 2.5.1.10,24
EC 2.7.4.6,23
EC 2.7.1.4,23
EC 2.7.4.2,23
2.4.1.15,23
EC 1.1.1.25,23
EC 1.14.11.23,23
EC 5.3.1.6,23
1.14.13.132,23
2.7.3.2,23
4.1.1.20,23
3.2.1.28,23
EC 2.3.3.9,23
6.2.1.-,23
EC 2.6.1.57,23
3.3.2.1,23
2.3.1.54,23
3.2.1.551,23
1.4.4.2,23
4.4.1.8,23
EC 2.7.2.1,23
EC 4.1.1.28,23
5.1.3.3,23
2.4.1.115,23
EC 1.1.1.-,23
EC 3.4.21.62,23
4.1.3.7,22
3.40.50.300,22
EC 2.7.7.6,22
2.1.1.4,22
2.3.1.23,22
2.3.3.8,22
2.7.7.4,22
EC 3.4.11.1,22
4.3.1.5,22
EC 1.7.2.1,22
EC 2.3.1.-,22
EC 3.2.1.35,22
1.1.3.4,22
2.6.1.16,22
EC 2.1.1.104,22
2.7.1.19,22
1.2.1.-,22
EC 1.1.1.219,22
1.3.99.-,22
2.1.1.3,22
4.1.2.1,22
EC 2.1.1.6,21
EC 1.14.13.-,21
1.2.1.11,21
4.4.1.14,21
EC 6.2.1.5,21
3.6.1.1,21
EC 1.4.1.13,21
EC 2.7.1.69,21
EC 1.1.3.13,21
2.4.1.129,21
2.4.2.2,21
EC 1.1.1.100,21
1.4.3.3,21
4.1.1.2,21
EC 2.6.1.16,21
4.3.1.17,21
EC 1.1.1.38,21
3.2.1.18,21
1.11.1.13,21
EC 1.14.16.2,21
EC 2.3.1.85,21
4.1.2.4,21
2.4.1.14,21
3.2.2.4,21
EC 3.1.3.4,21
1.1.1.38,21
EC 2.7.1.17,21
EC 1.1.1.14,21
1.1.1.22,21
6.1.1.18,21
6.2.8.1,21
2.1.2.10,21
EC 3.2.2.5,21
2.2.2.3,21
EC 1.1.1.2,21
EC 6.3.2.3,21
EC 3.2.1.147,21
1.10.3.1,21
2.5.1.-,21
3.1.4.12,20
EC 1.14.99.1,20
1.3.1.21,20
EC 3.5.1.52,20
EC 3.1.4.4,20
3.6.3.6,20
2.4.1.17,20
2.3.4.1,20
1.12.4.2,20
EC 3.2.1.67,20
EC 2.6.1.5,20
EC 3.4.24.16,20
1.14.17.4,20
6.3.5.4,20
1.14.13.88,20
EC 2.7.7.49,20
5.4.2.8,20
2.7.1.4,20
EC 1.2.1.44,20
2.4.2.18,20
EC 2.7.2.8,20
6.3.2.26,20
EC 2.3.1.51,20
1.1.1.288,20
EC 1.5.99.8,20
1.4.3.-,20
1.4.3.21,20
5.1.2.3,20
EC 1.7.7.1,20
2.7.1.21,20
2.6.1.19,20
EC 3.4.22.2,20
1.14.11.-,20
EC 3.4.22.17,20
1.14.16.1,20
EC 1.-.-.-,20
EC 3.4.24.3,20
3.1.1.6,20
1.11.1.15,20
EC 1.6.99.3,20
3.1.3.-,20
3.5.2.2,20
EC 1.5.1.12,20
4.2.2.1,20
EC 3.1.2.6,20
EC 3.4.22.1,20
1.14.11.13,20
3.4.2.1,19
3.1.1.20,19
EC 1.4.3.2,19
2.7.5.1,19
EC 3.5.1.4,19
EC 1.10.3.3,19
EC 2.7.7.12,19
3.4.11.1,19
1.3.1.10,19
2.1.4.7,19
2.3.1.2,19
EC 3.5.3.6,19
EC 1.14.-.-,19
EC 2.1.1.14,19
2.4.2.7,19
5.3.1.24,19
EC 1.3.99.2,19
6.3.4.3,19
EC 1.1.1.85,19
2.4.1.4,19
2.1.4.1,19
4.1.3.18,19
3.2.1.176,19
EC 3.2.1.58,19
EC 1.1.1.95,19
2.7.6.1,19
1.1.1.211,19
3.4.15.1,19
1.2.4.4,19
EC 3.1.4.12,19
EC 1.7.1.4,19
EC 4.2.2.3,19
EC 2.3.1.8,19
EC 2.5.1.22,19
5.1.2.2,19
EC 1.18.1.2,19
EC 2.7.9.2,19
1.1.1.95,19
2.1.2.3,19
2.1.1.68,19
EC 3.5.3.19,19
1.1.5.3,19
3.1.2.6,19
EC 2.7.1.21,18
EC 2.7.1.19,18
EC 3.2.1.68,18
EC 2.6.1.42,18
3.2.3.2,18
1.5.3.-,18
EC 1.1.3.15,18
EC 2.4.1.15,18
3.6.1.-,18
EC 2.7.1.71,18
4.3.1.3,18
6.1.1.6,18
EC 2.3.3.10,18
2.8.1.2,18
2.7.13.3,18
2.5.1.48,18
3.1.6.1,18
2.3.1.158,18
3.2.2.3,18
EC 1.1.1.267,18
1.1.3.15,18
5.3.3.5,18
1.18.6.1,18
3.1.1.5,18
5.3.3.-,18
EC 2.4.1.123,18
3.5.2.3,18
EC 3.5.1.2,18
EC 2.7.7.60,18
1.3.99.2,18
2.2.3.2,18
3.2.3.1,18
2.3.1.8,18
EC 2.7.2.11,18
4.3.1.1,18
5.11.4.3,18
3.3.3.1,18
5.1.1.7,18
3.1.3.8,18
EC 3.1.1.47,18
2.6.1.52,18
EC 3.2.1.176,18
1.6.99.2,18
3.5.2.6,18
EC 2.4.2.8,18
5.3.3.8,18
1.14.99.1,18
1.1.2.2,18
EC 4.2.1.10,17
3.5.4.9,17
2.7.8.2,17
EC 1.2.1.8,17
EC 2.4.2.7,17
EC 4.1.3.27,17
4.6.1.2,17
2.3.1.61,17
1.2.1.13,17
2.7.1.20,17
EC 3.1.3.16,17
EC 3.1.1.20,17
EC 2.3.1.54,17
2.7.4.14,17
EC 2.6.1.13,17
EC 2.7.2.2,17
EC 2.7.5.1,17
EC 3.1.3.12,17
3.1.3.25,17
6.3.4.4,17
EC 1.2.1.9,17
1.1.1.14,17
EC 1.1.3.10,17
3.2.1.24,17
1.3.1.77,17
3.1.4.1,17
1.6.2.2,17
2.3.1.85,17
EC 1.1.1.9,17
EC 3.1.4.3,17
4.2.1.10,17
4.1.1.21,17
EC 2.3.1.5,17
EC 2.7.1.37,17
1.1.1.85,17
4.1.3.6,17
5.1.1.3,17
EC 3.2.1.96,17
1.2.1.5,17
6.4.1.3,17
EC 2.4.2.30,17
2.4.3.3,17
EC 2.5.1.21,17
3.4.1.1,17
EC 2.4.1.19,17
4.1.2.3,17
1.5.1.-,17
EC 2.1.1.68,17
EC 3.1.6.13,17
EC 3.2.1.51,17
EC 2.8.1.1,17
2.6.1.11,17
2.7.9.1,17
1.14.13.93,17
EC 1.14.11.19,17
1.5.1.20,17
EC 2.4.1.17,17
EC 1.1.3.6,17
5.3.1.5,17
EC 2.7.7.1,17
3.2.1.17,16
EC 1.1.3.22,16
EC 3.1.1.31,16
3.1.3.24,16
EC 2.6.1.11,16
4.2.3.3,16
4.1.1.3,16
3.2.1.96,16
EC 4.2.2.8,16
1.5.99.8,16
1.7.1.1,16
2.3.1.95,16
EC 3.1.4.1,16
2.5.1.15,16
EC 3.2.1.7,16
2.7.11.30,16
2.3.1.67,16
EC 1.14.17.4,16
EC 4.2.1.46,16
2.7.1.23,16
EC 2.4.2.4,16
EC 5.4.2.8,16
3.2.1.51,16
EC 3.5.5.1,16
1.2.2.1,16
EC 1.3.3.4,16
EC 3.1.3.48,16
EC 1.2.3.1,16
EC 6.2.1.4,16
1.1.2.1,16
EC 3.5.1.41,16
5.3.4.1,16
2.1.1.13,16
3.1.3.57,16
1.3.1.26,16
2.5.1.7,16
EC 3.2.1.10,16
1.3.1.2,16
EC 6.4.1.3,16
2.6.1.44,16
EC 1.3.1.2,16
2.3.1.48,16
6.3.5.2,16
EC 4.2.1.20,16
1.2.1.41,16
1.2.1.10,16
EC 3.4.21.37,16
2.4.2.10,16
EC 1.1.1.39,16
1.3.3.4,16
EC 1.1.1.47,16
EC 3.5.4.6,16
3.3.3.3,16
EC 1.2.1.13,16
4.2.1.24,16
2.3.1.24,15
EC 2.4.1.5,15
EC 4.1.2.9,15
1.2.2.9,15
3.4.24.15,15
EC 2.7.2.4,15
4.2.1.51,15
EC 6.3.2.17,15
2.6.1.39,15
1.6.5.4,15
EC 2.4.1.207,15
EC 3.1.1.6,15
3.2.1.30,15
EC 3.4.25.1,15
4.2.1.92,15
EC 2.4.1.11,15
EC 6.3.2.19,15
2.7.1.71,15
3.4.3.2,15
EC 1.4.3.13,15
EC 4.99.1.1,15
4.2.1.9,15
EC 1.11.1.10,15
1.6.1.1,15
EC 1.3.99.3,15
2.4.2.4,15
EC 2.1.1.5,15
4.5.1.6,15
3.-.-.-,15
EC 2.7.1.148,15
1.7.7.1,15
EC 3.5.3.15,15
EC 2.3.1.30,15
2.4.1.25,15
2.4.1.263,15
3.5.1.18,15
EC 1.2.1.24,15
1.13.99.1,15
EC 1.1.3.9,15
EC 3.1.1.5,15
2.1.1.5,15
EC 1.1.2.3,15
EC 1.14.13.8,15
EC 4.2.1.9,15
6.3.2.3,15
1.1.1.62,15
3.2.1.10,15
1.7.1.4,15
1.5.1.12,15
1.1.1.145,15
2.7.11.13,15
3.4.14.5,15
1.10.10.10,15
1.2.3.1,15
3.5.1.23,15
3.4.16.4,15
3.3.2.3,15
5.11.4.2,15
EC 3.4.22.-,15
1.4.1.1,15
EC 1.14.19.1,15
EC 3.1.6.1,15
3.2.1.67,15
4.1.3.38,14
EC 2.4.2.14,14
2.7.1.31,14
3.2.1.73,14
2.2.4.1,14
EC 1.17.1.2,14
3.2.1.40,14
3.1.3.37,14
2.3.1.21,14
3.40.50.970,14
5.1.3.18,14
1.5.3.8,14
EC 2.3.1.35,14
6.1.1.17,14
EC 1.2.3.4,14
EC 2.4.1.16,14
EC 2.3.2.15,14
EC 4.2.2.10,14
EC 4.6.1.12,14
EC 2.5.1.15,14
EC 1.7.1.1,14
3.3.3.2,14
4.99.1.1,14
EC 2.1.1.37,14
3.1.3.48,14
2.3.1.3,14
EC 3.1.3.24,14
6.1.1.3,14
2.3.2.3,14
EC 3.1.3.25,14
2.4.1.237,14
4.3.3.2,14
EC 1.17.7.1,14
3.5.4.16,14
1.1.1.39,14
1.10.3.3,14
2.4.1.195,14
1.1.1.4,14
2.7.8.1,14
1.18.1.2,14
1.1.1.86,14
1.2.3.3,14
2.4.2.28,14
EC 2.3.1.61,14
EC 4.4.1.14,14
EC 2.8.1.7,14
EC 2.5.1.61,14
2.3.1.57,14
3.4.23.1,14
1.14.13.72,14
EC 1.3.1.9,14
EC 2.8.3.5,14
EC 3.4.11.7,14
EC 3.4.23.5,14
EC 4.2.1.24,14
EC 1.20.4.1,14
EC 3.2.3.1,14
1.2.3.7,14
2.1.2.11,14
2.7.6.3,14
2.4.-.-,14
4.3.1.2,14
5.2.1.3,14
2.8.1.7,14
2.5.1.4,14
EC 3.1.27.5,14
EC 1.3.1.21,14
EC 3.5.1.-,14
EC 2.7.6.1,14
2.8.1.1,14
EC 3.2.1.80,14
5.4.99.7,14
2.3.1.4,14
EC 2.7.1.20,14
3.1.1.17,14
EC 3.5.1.53,14
1.10.2.2,14
6.3.4.16,14
EC 2.7.1.6,14
EC 1.13.11.3,14
3.5.1.19,14
1.2.2.2,14
1.10.10.60,14
2.7.1.48,14
1.3.1.38,14
3.1.1.34,14
2.2.1.227,13
6.3.-.-,13
3.1.6.14,13
EC 2.8.1.2,13
EC 6.3.-.-,13
5.4.99.8,13
2.7.7.49,13
2.3.3.9,13
1.4.3.2,13
EC 4.2.1.84,13
3.6.1.15,13
EC 3.2.1.99,13
EC 3.2.1.151,13
5.1.2.1,13
5.4.99.39,13
EC 1.6.2.2,13
4.2.2.10,13
2.5.1.19,13
EC 1.3.1.77,13
2.7.7.23,13
3.4.24.16,13
1.12.7.2,13
5.2.1.8,13
EC 1.1.1.103,13
EC 3.4.22.15,13
EC 3.5.1.28,13
EC 3.2.2.22,13
2.7.1.39,13
2.8.1.9,13
EC 2.3.1.21,13
1.8.5.1,13
4.4.1.2,13
6.3.2.17,13
EC 1.6.3.1,13
EC 1.14.13.21,13
3.7.1.2,13
EC 2.1.4.1,13
EC 5.3.1.24,13
4.2.2.9,13
1.6.2.4,13
3.2.1.151,13
2.7.1.26,13
1.14.19.6,13
3.2.1.7,13
EC 1.3.99.7,13
EC 5.4.99.5,13
2.3.1.199,13
3.1.3.18,13
5.5.1.4,13
1.13.11.27,13
5.3.99.6,13
EC 1.4.1.1,13
EC 2.7.7.24,13
EC 2.7.1.30,13
1.3.1.74,13
3.6.4.12,13
EC 4.2.2.1,13
2.4.1.215,13
3.1.3.9,13
1.14.13.90,13
EC 2.7.7.2,13
EC 3.1.3.37,13
EC 3.2.1.40,13
EC 4.3.2.2,13
3.3.2.5,13
EC 4.3.2.3,13
2.3.2.13,13
2.3.1.50,13
2.4.1.5,13
5.2.1.2,13
EC 3.2.1.33,13
EC 2.7.7.59,13
3.1.3.36,13
EC 3.1.21.1,12
6.3.2.1,12
EC 2.5.1.32,12
2.1.1.37,12
4.3.1.12,12
EC 1.13.11.27,12
EC 5.4.4.2,12
EC 4.6.1.1,12
EC 1.1.5.3,12
1.14.16.2,12
EC 2.4.1.99,12
1.2.1.31,12
3.2.1.33,12
6.3.2.10,12
4.2.2.4,12
1.3.5.2,12
EC 6.4.1.4,12
EC 3.4.21.19,12
2.1.1.6,12
2.3.1.5,12
2.7.2.11,12
2.4.1.121,12
4.1.1.23,12
3.5.3.11,12
EC 2.1.2.10,12
3.2.1.5,12
1.8.1.2,12
EC 2.3.1.6,12
2.3.3.13,12
2.5.1.49,12
2.2.1.4,12
6.3.2.9,12
EC 5.4.99.16,12
2.2.2.4,12
6.3.1.1,12
EC 4.1.1.25,12
EC 1.3.3.3,12
EC 2.4.1.12,12
3.4.11.-,12
2.4.1.34,12
6.1.1.10,12
1.14.13.70,12
1.14.11.22,12
2.7.1.153,12
EC 2.3.1.158,12
3.3.1.4,12
1.14.16.5,12
EC 2.5.1.29,12
1.7.2.2,12
2.5.1.3,12
EC 1.2.4.4,12
2.4.1.203,12
EC 1.13.11.2,12
1.14.13.36,12
EC 4.2.99.8,12
3.2.1.86,12
1.4.3.6,12
2.5.1.61,12
EC 2.4.1.41,12
2.6.1.85,12
EC 1.17.3.2,12
5.-.-.-,12
EC 2.7.4.14,12
2.3.1.97,12
6.1.1.5,12
2.7.1.25,12
2.7.1.90,12
EC 1.11.1.1,12
1.3.3.9,12
2.7.7.18,12
5.1.99.1,12
1.2.1.9,12
3.5.1.4,12
3.1.6.12,12
2.2.4.2,12
1.2.3.14,12
EC 4.1.2.5,12
EC 1.7.2.4,12
4.1.2.25,12
EC 3.1.1.13,12
EC 2.3.1.191,12
1.14.99.3,12
2.5.1.55,12
EC 2.3.1.133,12
2.1.1.107,12
EC 5.1.1.1,12
3.1.3.77,12
EC 5.99.1.3,12
2.7.7.13,12
3.6.1.5,12
2.7.8.8,11
2.7.1.33,11
EC 3.2.1.86,11
3.1.2.22,11
3.1.4.2,11
EC 1.17.1.3,11
1.2.1.39,11
2.40.10.10,11
1.17.1.1,11
1.11.1.14,11
EC 3.5.1.14,11
EC 5.4.2.4,11
EC 3.5.1.11,11
2.3.4.3,11
2.2.3.4,11
